28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.12,28.37,28.92,29.88,31.23,32.86,34.54,35.76,35.86,34.55,32.37,30.31,28.96,28.31,28.08,28.02,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.21,28.66,29.62,31.14,32.91,34.39,35.19,35.19,34.39,32.91,31.14,29.62,28.66,28.21,28.05,28.01,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.02,28.08,28.31,28.96,30.31,32.37,34.55,35.86,35.76,34.54,32.86,31.23,29.88,28.92,28.37,28.12,28.03,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.02,28.09,28.35,29.08,30.60,32.87,35.17,36.31,35.68,33.78,31.66,30.03,29.00,28.44,28.16,28.05,28.02,28.05,28.15,28.35,28.65,28.95,29.08,28.95,28.65,28.35,28.15,28.05,28.01,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.02,28.08,28.31,28.95,30.28,32.27,34.25,35.14,34.41,32.57,30.63,29.26,28.52,28.19,28.06,28.02,28.03,28.11,28.35,28.84,29.57,30.28,30.58,30.28,29.57,28.84,28.35,28.11,28.03,28.01,28.00,28.00,28.00,28.02,28.05,28.12,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.00
28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.21,28.65,29.57,30.93,32.27,32.86,32.31,31.01,29.66,28.73,28.27,28.08,28.02,28.02,28.05,28.21,28.65,29.57,30.93,32.26,32.83,32.26,30.93,29.57,28.65,28.21,28.05,28.01,28.00,28.00,28.02,28.06,28.16,28.37,28.67,28.96,29.08,28.95,28.65,28.35,28.15,28.05,28.01
28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.11,28.35,28.84,29.57,30.28,30.59,30.29,29.58,28.86,28.37,28.12,28.03,28.01,28.02,28.08,28.31,28.95,30.28,32.26,34.20,35.02,34.20,32.26,30.28,28.95,28.31,28.08,28.02,28.01,28.02,28.06,28.17,28.43,28.93,29.65,30.33,30.61,30.29,29.57,28.84,28.35,28.11,28.03
28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.15,28.35,28.65,28.95,29.08,28.95,28.66,28.35,28.15,28.05,28.01,28.01,28.02,28.09,28.35,29.08,30.58,32.83,35.02,35.96,35.02,32.83,30.58,29.08,28.35,28.09,28.02,28.02,28.06,28.17,28.42,28.96,29.92,31.24,32.47,32.94,32.31,30.94,29.57,28.65,28.21,28.06
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.00,28.00,28.02,28.08,28.31,28.95,30.28,32.26,34.20,35.02,34.20,32.26,30.28,28.95,28.31,28.08,28.03,28.05,28.16,28.43,28.96,29.90,31.36,33.21,34.85,35.37,34.34,32.31,30.29,28.95,28.31,28.09
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.00,28.00,28.00,28.01,28.05,28.21,28.65,29.57,30.93,32.26,32.83,32.26,30.93,29.57,28.65,28.21,28.06,28.04,28.12,28.37,28.93,29.92,31.36,33.17,35.11,36.59,36.80,35.37,32.94,30.61,29.08,28.35,28.11
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.00,28.00,28.01,28.03,28.11,28.35,28.84,29.57,30.28,30.58,30.28,29.57,28.84,28.35,28.12,28.04,28.06,28.22,28.67,29.65,31.24,33.21,35.11,36.52,37.13,36.59,34.85,32.47,30.33,28.96,28.31,28.09
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.15,28.35,28.65,28.95,29.08,28.95,28.65,28.35,28.15,28.05,28.03,28.08,28.31,28.96,30.33,32.47,34.85,36.59,37.13,36.52,35.11,33.21,31.24,29.65,28.67,28.22,28.06
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.02,28.09,28.35,29.08,30.61,32.94,35.37,36.80,36.59,35.11,33.17,31.36,29.92,28.93,28.37,28.12,28.03
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.01,28.02,28.08,28.31,28.95,30.29,32.31,34.34,35.37,34.85,33.21,31.36,29.90,28.96,28.43,28.16,28.05,28.01
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.01,28.05,28.21,28.65,29.57,30.94,32.31,32.94,32.47,31.24,29.92,28.96,28.42,28.17,28.06,28.02,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.11,28.35,28.84,29.57,30.29,30.61,30.33,29.65,28.93,28.43,28.17,28.06,28.02,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.15,28.35,28.65,28.95,29.08,28.96,28.67,28.37,28.16,28.06,28.02,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.12,28.05,28.02,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.01,28.02,28.02,28.02,28.01,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.05,28.08,28.09,28.08,28.05,28.03,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.15,28.35,28.65,28.95,29.08,28.95,28.65,28.35,28.15,28.05,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.11,28.35,28.84,29.57,30.28,30.58,30.28,29.57,28.84,28.35,28.11,28.03,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.21,28.65,29.57,30.93,32.26,32.83,32.26,30.93,29.57,28.65,28.21,28.05,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.08,28.31,28.95,30.28,32.26,34.20,35.02,34.20,32.26,30.28,28.95,28.31,28.08,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.09,28.35,29.08,30.58,32.83,35.02,35.96,35.02,32.83,30.58,29.08,28.35,28.09,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.08,28.31,28.95,30.28,32.26,34.20,35.02,34.20,32.26,30.28,28.95,28.31,28.08,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.21,28.65,29.57,30.93,32.26,32.83,32.26,30.93,29.57,28.65,28.21,28.05,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.11,28.35,28.84,29.57,30.28,30.58,30.28,29.57,28.84,28.35,28.11,28.03,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.05,28.15,28.35,28.65,28.95,29.08,28.95,28.65,28.35,28.15,28.05,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.02,28.05,28.11,28.21,28.31,28.35,28.31,28.21,28.11,28.05,28.02,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.01,28.03,28.06,28.09,28.11,28.09,28.06,28.03,28.01,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00,28.00
